id,user_posted,name,description,date_posted,photos,url,tagged_users,replies,reposts,likes,views,external_url,hashtags,followers,biography,posts_count,profile_image_link,following,is_verified,quotes,bookmarks,parent_post_details,external_image_urls,videos,quoted_post
1868294512252219608,pre███gby███,Pre███rsh███Rug███,"Working their way back 👊

@BathRugby trail Benetton at the break but this try from Niall Annett has them in touch in Italy 🇮🇹

🎥@PremSportsTV 

#InvestecChampionsCup",2024-12-15 13:58:17+00:00,,https://x.com/premrugby/status/1868294512252219608,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""41795957"",""profile_name"":""Bath Rugby"",""url"":""https://x.com/BathRugby""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""159582357"",""profile_name"":""Premier Sports"",""url"":""https://x.com/PremSportsTV""}]",2,0,9,6426,,"[""InvestecChampionsCup""]",290454,The official X account of Premiership Rugby 🏉,128147,https://pbs.twimg.com/profile_images/1752250213920604160/8DqOgqK2_normal.jpg,1290,false,1,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""duration"":57856,""video_url"":""https://video.twimg.com/amplify_video/1868288135903285248/vid/avc1/1280x720/27gfRJR77EpiHWPv.mp4?tag=16""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868294933385220125,cou███efr███e,Cou███de ███nce███,"Qui ajoutera son nom au palmarès en 2025 ? 🤔🏆 

#CoupeDeFrance",2024-12-15 13:59:58+00:00,"[""https://pbs.twimg.com/media/Ge2EVuUWoAAE5J7.jpg""]",https://x.com/coupedefrance/status/1868294933385220125,,80,18,580,52812,,"[""CoupeDeFrance""]",92098,"Compte officiel de la Coupe de France de Football, la coupe de tous les possibles #CoupeDeFrance",4934,https://pbs.twimg.com/profile_images/1034410645045866496/YjJPjkbd_normal.jpg,97,false,31,6,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868294947453173786,Man███y,Man███ste███ity███,"All eyes on Manchester 👀

Where are you supporting us from? 🩵🗺️

#ManCity | @etihad",2024-12-15 14:00:01+00:00,"[""https://pbs.twimg.com/media/Ge1ZRyYWwAAaTTn.jpg""]",https://x.com/ManCity/status/1868294947453173786,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""45621423"",""profile_name"":""Etihad Airways"",""url"":""https://x.com/etihad""}]",161,99,1024,97263,,"[""ManCity""]",17891377,WATCH TOGETHER: 4-IN-A-ROW 🍿,168939,https://pbs.twimg.com/profile_images/1856263834400358400/RysToJDu_normal.png,47365,false,6,6,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868294945993359529,Dep███Def███e,Dep███men███f D█████████🇸,"For the first time in over 45 years, Marines from the 4th Marine Regiment, @3d_Marine_Div, and three of its subordinate battalions, joined together for a reunion of units’ colors, commanders and staff. 

Read more here:",2024-12-15 14:00:01+00:00,,https://x.com/DeptofDefense/status/1868294945993359529,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1122760625283670016"",""profile_name"":""3d Marine Division"",""url"":""https://x.com/3d_Marine_Div""}]",53,51,194,19203,https://www.marines.mil/News/News-Display/Article/3990158/4th-marine-regiment-colors-reunification/,,6494921,"Official U.S. Department of Defense Twitter account. Follow @SecDef for more from Secretary Lloyd J. Austin III.
https://t.co/yDqh6t8qhc",41669,https://pbs.twimg.com/profile_images/1488522079523721224/HbPgS02J_normal.png,716,false,3,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1866197570621468672/tivBiA66?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868294948954783900,Har███uin███,Har███uin███���,"From @jeppeboys school to the @ChampionsCup 🤝

#COYQ #HARvSTO",2024-12-15 14:00:01+00:00,"[""https://pbs.twimg.com/media/Ge1D91DWgAAIzfS.jpg"",""https://pbs.twimg.com/media/Ge1EHNYW4AAlVCz.jpg""]",https://x.com/Harlequins/status/1868294948954783900,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""80086545"",""profile_name"":""Jeppe Boys"",""url"":""https://x.com/jeppeboys""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""206587913"",""profile_name"":""Investec Champions Cup"",""url"":""https://x.com/ChampionsCup""}]",1,3,58,3877,,"[""COYQ"",""HARvSTO""]",129250,🃏 #COYQ,67189,https://pbs.twimg.com/profile_images/1856267732309692416/lO2MB40L_normal.jpg,508,false,2,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868295017485189120,The███nom███,The███ono███t,The unbelievable has become commonplace in recent years. What could happen in 2025? Here are a few scenarios to get you thinking:,2024-12-15 14:00:18+00:00,"[""https://pbs.twimg.com/media/Ge2EagsXMAAF4NW.png""]",https://x.com/TheEconomist/status/1868295017485189120,,4,5,19,52230,https://econ.st/3ZPCYRD,,27122998,News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog,402760,https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg,155,false,1,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868295078399431121,Bar███ysW███,Bar███ys ███en'█████████eag███,"KO: Two games get underway across the country. 

Both games are LIVE on YouTube:",2024-12-15 14:00:32+00:00,"[""https://pbs.twimg.com/media/Ge2DecgXsAANlYQ.jpg""]",https://x.com/BarclaysWSL/status/1868295078399431121,,3,5,87,18192,https://www.youtube.com/@BarclaysWSL,"[""BarclaysWSL""]",337839,"The home of top-flight women's football in England! 🤩

Subscribe to our brand-new BWSL YouTube Channel! 📺 #BarclaysWSL",57638,https://pbs.twimg.com/profile_images/1605171595160555521/NKG9mgxv_normal.jpg,587,false,0,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868295468922331238,Spu███ffi███l,Tot███ham███tsp███,"Countdown to #SOUTOT! ⏳

Where will you be tuning in from? 🌍⤵️",2024-12-15 14:02:05+00:00,"[""https://pbs.twimg.com/media/Ge2Ez6_W8AAxtoK.jpg""]",https://x.com/SpursOfficial/status/1868295468922331238,,136,56,1029,188766,,"[""SOUTOT""]",8885747,COYS 🤍,115852,https://pbs.twimg.com/profile_images/1864976047902498816/FUkKarj7_normal.jpg,469,false,40,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868295486626513400,Bar███ysW███,Bar███ys ███en'█████████eag███,"The first player to 200 #BarclaysWSL appearances!

Jordan Nobbs 🤩",2024-12-15 14:02:09+00:00,"[""https://pbs.twimg.com/media/Ge2EiT6WgAAgA6o.jpg""]",https://x.com/BarclaysWSL/status/1868295486626513400,,12,175,2094,52433,,"[""BarclaysWSL""]",337839,"The home of top-flight women's football in England! 🤩

Subscribe to our brand-new BWSL YouTube Channel! 📺 #BarclaysWSL",57638,https://pbs.twimg.com/profile_images/1605171595160555521/NKG9mgxv_normal.jpg,587,false,17,21,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868296081907593280,Cel███FC,Cel███ Fo███all██████,"🤩 The scene is set for #PremierSportsCup Final! 

Team news from Hampden 🔜

#CELRAN | #CelticFC🍀",2024-12-15 14:04:31+00:00,"[""https://pbs.twimg.com/media/Ge2FS5dXMAAyZPv.jpg"",""https://pbs.twimg.com/media/Ge2FS5WWAAAAhFr.jpg"",""https://pbs.twimg.com/media/Ge2FS5XWQAA27_h.jpg"",""https://pbs.twimg.com/media/Ge2FS5fWoAAfZ-t.jpg""]",https://x.com/CelticFC/status/1868296081907593280,,22,85,1484,128215,,"[""PremierSportsCup"",""CELRAN"",""CelticFC""]",984256,Glasgow Celtic - 2023/24 Double Winners! 🍀🏆 🟢 @CelticFCWomen ⚪ @CelticFCB 🎌 @CelticFCJPN 📽 @CelticTV 🛒 @CelticFCShop 🎟 @CelticFCTickets,136135,https://pbs.twimg.com/profile_images/1808866900228665344/xZAZuYBY_normal.jpg,438,false,7,7,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868297099680309710,Bar███ysW███,Bar███ys ███en'█████████eag███,"The curve on that strike from Leon! 👀

#BarclaysWSL @AVWFCOfficial",2024-12-15 14:08:34+00:00,,https://x.com/BarclaysWSL/status/1868297099680309710,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""379676896"",""profile_name"":""Aston Villa Women"",""url"":""https://x.com/AVWFCOfficial""}]",5,17,326,22081,,"[""BarclaysWSL""]",337839,"The home of top-flight women's football in England! 🤩

Subscribe to our brand-new BWSL YouTube Channel! 📺 #BarclaysWSL",57638,https://pbs.twimg.com/profile_images/1605171595160555521/NKG9mgxv_normal.jpg,587,false,7,5,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""duration"":34053,""video_url"":""https://video.twimg.com/amplify_video/1868297050732871680/vid/avc1/1280x720/Lc59JF5HDX-KKNi9.mp4?tag=16""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868297144634875962,Nor███rnI███and███,Nor███rn ███lan███,"All six of our @FIFAWorldCup qualifiers will have a 7:45pm kick-off ⚽️ #FIFAWorldCup 

Away venues and ticket details will be announced in due course 🏟️🎟️ #GAWA",2024-12-15 14:08:45+00:00,,https://x.com/NorthernIreland/status/1868297144634875962,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""138372303"",""profile_name"":""FIFA World Cup"",""url"":""https://x.com/FIFAWorldCup""}]",3,1,25,4691,https://www.irishfa.com/news/2024/december/northern-ireland-to-begin-world-cup-qualifiers-with-two-away-fixtures,"[""FIFAWorldCup"",""GAWA""]",115805,Home of the Green and White Army 🟢⚪️ #GAWA,20240,https://pbs.twimg.com/profile_images/1836159722757541888/AJX9QrXy_normal.jpg,332,false,1,4,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1868295699613290496/nsj2JIml?format=png&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868297963027767334,kann,כאן,"#צדק_לגיא 
1. גיא תימור, בן 21, סגן אלוף ישראל ברכיבה על אופניים יצא לאימון לפני תחרות. 
2. באותו זמן נחמן חורי, בן אותו גיל, חוזר שיכור ומסומם מבילוי ומצהיר: אני הולך להרוג מישהו 
3. היה אפשר למנוע את הדריסה למוות של גיא אבל המערכת התעלמה שוב ושוב. ברביעי תבינו עד כמה 

ברביעי הקרוב -#זמן_אמת רגע לפני הכרעת הדין, הוריו של גיא יוצאים במסע לחקר האמת
@asaf_lib",2024-12-15 14:12:00+00:00,"[""https://pbs.twimg.com/media/Ge1DEl5XIAEmgkW.png""]",https://x.com/kann/status/1868297963027767334,,1,5,58,4277,,"[""צדק_לגיא""]",182895,אנחנו כאן ❤️,30781,https://pbs.twimg.com/profile_images/1843516623740633088/WbeaAr02_normal.jpg,559,false,1,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868298717926666285,Cel███FC,Cel███ Fo███all██████,"📋 Our #PremierSportsCup final team news from Hampden 🟩⬜ 
 
#CELRAN | #CelticFC🍀",2024-12-15 14:15:00+00:00,"[""https://pbs.twimg.com/media/Ge18QlNWIAAtwE3.jpg""]",https://x.com/CelticFC/status/1868298717926666285,,216,461,3368,266858,,"[""PremierSportsCup"",""CELRAN"",""CelticFC""]",984256,Glasgow Celtic - 2023/24 Double Winners! 🍀🏆 🟢 @CelticFCWomen ⚪ @CelticFCB 🎌 @CelticFCJPN 📽 @CelticTV 🛒 @CelticFCShop 🎟 @CelticFCTickets,136135,https://pbs.twimg.com/profile_images/1808866900228665344/xZAZuYBY_normal.jpg,438,false,157,26,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868299015009272035,Bar███ysW███,Bar███ys ███en'█████████eag███,"Yanez had to be alert as Gabby George sent an inviting cross into the box 🧤

#BarclaysWSL @cpfc_w",2024-12-15 14:16:11+00:00,,https://x.com/BarclaysWSL/status/1868299015009272035,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""2223982487"",""profile_name"":""Crystal Palace F.C. Women"",""url"":""https://x.com/cpfc_w""}]",1,3,60,7092,,"[""BarclaysWSL""]",337839,"The home of top-flight women's football in England! 🤩

Subscribe to our brand-new BWSL YouTube Channel! 📺 #BarclaysWSL",57638,https://pbs.twimg.com/profile_images/1605171595160555521/NKG9mgxv_normal.jpg,587,false,0,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""duration"":17413,""video_url"":""https://video.twimg.com/amplify_video/1868298992506884096/vid/avc1/1280x720/D-lI41xPFBS8DJYa.mp4?tag=16""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868299358782799883,CNN███sil███,CNN███asi███,Lula tem alta hospitalar neste domingo (15),2024-12-15 14:17:33+00:00,,https://x.com/CNNBrasil/status/1868299358782799883,,193,71,847,23155,https://www.cnnbrasil.com.br/politica/lula-tem-alta-hospitalar-neste-domingo-15/?utm_source=social&utm_medium=twitter&utm_campaign=politica,,2819409,"Pense bem, pense CNN.
Acompanhe também pelo canal 577, app ou site. 
⚽ @esportescnn
⚡️ @cnnpop
💰 @cnneconomia
💵 @nolucrocnn",286269,https://pbs.twimg.com/profile_images/1202609722257485824/NcFn6f7X_normal.jpg,4,false,19,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1867783193597722627/QPlvRSWa?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868299376231100628,Ran███sFC███,Ran███s F███bal█████████,"🆕 Today’s #RangersFC team to face Celtic.

🗒️ Full Team News:",2024-12-15 14:17:37+00:00,"[""https://pbs.twimg.com/media/Ge2IVlWXIAATypn.jpg""]",https://x.com/RangersFC/status/1868299376231100628,,242,304,2369,461048,https://rng.rs/3ZCC75p,"[""RangersFC""]",812163,The Home of #RangersFC 💙,110924,https://pbs.twimg.com/profile_images/1856633703734112256/PBlqGEwC_normal.jpg,322,false,217,17,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868299717261566206,Bar███ysW███,Bar███ys ███en'█████████eag███,"From the spot! 🫡

Fowler remains cool for @ManCityWomen 

#BarclaysWSL",2024-12-15 14:18:58+00:00,,https://x.com/BarclaysWSL/status/1868299717261566206,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""344643933"",""profile_name"":""Manchester City Women"",""url"":""https://x.com/ManCityWomen""}]",3,15,192,14215,,"[""BarclaysWSL""]",337839,"The home of top-flight women's football in England! 🤩

Subscribe to our brand-new BWSL YouTube Channel! 📺 #BarclaysWSL",57638,https://pbs.twimg.com/profile_images/1605171595160555521/NKG9mgxv_normal.jpg,587,false,0,6,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""duration"":21958,""video_url"":""https://video.twimg.com/amplify_video/1868299694561959936/vid/avc1/1280x720/TSjfb5g7AoHHUjms.mp4?tag=16""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868299924191813930,nyp███,New███rk ███t,"Jets to interview Jon Robinson, ESPN’s Louis Riddick for GM job",2024-12-15 14:19:47+00:00,"[""https://pbs.twimg.com/media/Ge2I4UxXoAAZunV.jpg""]",https://x.com/nypost/status/1868299924191813930,,84,3,18,24847,https://trib.al/NIy8kB8,,3313890,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg,10308,false,1,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868300056287404335,Met███ole███,Met███ole███,"➡️ Após 6 dias internado, Lula recebe alta da equipe médica neste domingo

Desde que foi internado em 9/12, Lula foi submetido a dois procedimentos cirúrgicos no Hospital Sírio Libanês, no centro de SP

Leia:",2024-12-15 14:20:19+00:00,"[""https://pbs.twimg.com/media/Ge2I6rfWwAEOtgR.png""]",https://x.com/Metropoles/status/1868300056287404335,,30,13,153,7586,https://curt.link/QbtlJ,,1239617,"📱 O seu portal de notícias. Tudo sobre política, saúde, justiça, comportamento, entretenimento. Confira os fatos relevantes do país e do mundo em tempo real.",402839,https://pbs.twimg.com/profile_images/1642966741138415647/fHdgQUGl_normal.jpg,1644,false,3,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868300301155119461,Clu███ugg███,Clu███rug███KV,Our house. Our points. 🥰👊 #CLUGNK,2024-12-15 14:21:17+00:00,"[""https://pbs.twimg.com/media/Ge2I9lUWcAAvGpJ.jpg""]",https://x.com/ClubBrugge/status/1868300301155119461,,10,37,312,10924,,"[""CLUGNK""]",225733,The official account of Club Brugge. 𝟭𝟵 times Champion of Belgium.🏆 Questions? https://t.co/hw2kuDvIP2,42662,https://pbs.twimg.com/profile_images/1816386150455496704/5dfk0_QE_normal.jpg,148,false,7,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868300744170012842,Man███yWo███,Man███ste███ity█████████,"Defeat.

🍬 2-1 🩵 #ManCity | @okx",2024-12-15 14:23:03+00:00,"[""https://pbs.twimg.com/media/Ge2JdjMXcAA5beD.jpg""]",https://x.com/ManCityWomen/status/1868300744170012842,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""867617849208037377"",""profile_name"":""OKX"",""url"":""https://x.com/okx""}]",93,69,832,85620,,"[""ManCity""]",240106,"Official account of Manchester City Women 🩵

🏆 1x WSL
🏆 3x Women’s FA Cup
🏆 4x FA Women’s League Cup",29070,https://pbs.twimg.com/profile_images/1856262696011755520/VOcg8JqD_normal.jpg,799,false,141,12,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868300866345722297,Bar███ysW███,Bar███ys ███en'█████████eag███,"FT: @EvertonWomen claim a huge victory against Manchester City!

#BarclaysWSL",2024-12-15 14:23:32+00:00,"[""https://pbs.twimg.com/media/Ge2JRfEXkAA-aP5.jpg""]",https://x.com/BarclaysWSL/status/1868300866345722297,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""485857070"",""profile_name"":""Everton Women"",""url"":""https://x.com/EvertonWomen""}]",13,17,139,10662,,"[""BarclaysWSL""]",337839,"The home of top-flight women's football in England! 🤩

Subscribe to our brand-new BWSL YouTube Channel! 📺 #BarclaysWSL",57638,https://pbs.twimg.com/profile_images/1605171595160555521/NKG9mgxv_normal.jpg,587,false,32,2,"{""post_id"":""1868284923271852257"",""profile_id"":""273665871"",""profile_name"":""BarclaysWSL""}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868300938223771962,Bar███ysW███,Bar███ys ███en'█████████eag███,"Manchester United's number eight 🔥

#BarclaysWSL @ManUtdWomen",2024-12-15 14:23:49+00:00,"[""https://pbs.twimg.com/media/Ge2IaWyWoAA8FGE.jpg""]",https://x.com/BarclaysWSL/status/1868300938223771962,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""977180963846443013"",""profile_name"":""Manchester United Women"",""url"":""https://x.com/ManUtdWomen""}]",6,57,1008,18464,,"[""BarclaysWSL""]",337839,"The home of top-flight women's football in England! 🤩

Subscribe to our brand-new BWSL YouTube Channel! 📺 #BarclaysWSL",57638,https://pbs.twimg.com/profile_images/1605171595160555521/NKG9mgxv_normal.jpg,587,false,0,6,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868301159707918428,ESP███asi███,ESP███ras███,"Palmeiras vence clube mexicano e ACERTA a contratação de Facundo Torres por cinco temporadas ✍️​✅ 

➡️​",2024-12-15 14:24:42+00:00,,https://x.com/ESPNBrasil/status/1868301159707918428,,3,18,279,14168,https://buff.ly/3VFL7p4,"[""FutebolNaESPN""]",3768943,ESPN: o melhor do esporte você assiste aqui!,897934,https://pbs.twimg.com/profile_images/1224436194152345608/dCEm_D7K_normal.jpg,28,false,4,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1866557801608224768/OzESurNP?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868301488650584107,spfl,SPFL,"Confirmed #CELRAN line-ups for the Premier Sports Cup Final 🏆

@PremSportsTV",2024-12-15 14:26:00+00:00,"[""https://pbs.twimg.com/media/Ge2JmGjW0AAW-J7.jpg""]",https://x.com/spfl/status/1868301488650584107,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""159582357"",""profile_name"":""Premier Sports"",""url"":""https://x.com/PremSportsTV""}]",11,14,168,47098,,"[""CELRAN""]",294711,"Official Twitter/X account for the Scottish Professional Football League, sponsored by @WilliamHill.",66342,https://pbs.twimg.com/profile_images/1798999022348496896/ZZU_hFqY_normal.jpg,1449,false,2,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868301530765434982,Ran███sFC███,Ran███s F███bal█████████,💯 100 Competitive Appearances for @LeonBalogun today 💪,2024-12-15 14:26:10+00:00,"[""https://pbs.twimg.com/media/Ge2JvSOW8AAldH8.jpg""]",https://x.com/RangersFC/status/1868301530765434982,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""2209667618"",""profile_name"":""Leon Aderemi Balogun"",""url"":""https://x.com/LeonBalogun""}]",13,55,1631,96859,,,812163,The Home of #RangersFC 💙,110924,https://pbs.twimg.com/profile_images/1856633703734112256/PBlqGEwC_normal.jpg,322,false,4,5,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868301759195525185,bus███ss,Blo███erg███,"Singapore has embraced cryptocurrency more than any other country - but it's been a bumpy ride. 

Find out why in this week's free Singapore Edition newsletter.",2024-12-15 14:27:05+00:00,,https://x.com/business/status/1868301759195525185,,5,4,26,28240,https://trib.al/jAVvdQo,,9564155,The first word in business news. Singapore newsletter: https://t.co/RtyaUOdLdF Newsletters: https://t.co/nWaCxHSKuU Podcasts: https://t.co/096e9xMbPz,1125277,https://pbs.twimg.com/profile_images/1631723279676317709/-fjgaR2p_normal.jpg,93,false,1,5,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1867736560818425857/DeBFyDU7?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868301814925320572,Bar███ysW███,Bar███ys ███en'█████████eag███,"On fire for the Hammers recently!

@Vivi_Asseyi heads it home!

#BarclaysWSL",2024-12-15 14:27:18+00:00,,https://x.com/BarclaysWSL/status/1868301814925320572,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""120080221"",""profile_name"":""Vivi Asseyi"",""url"":""https://x.com/Vivi_Asseyi""}]",4,11,99,10345,,"[""BarclaysWSL""]",337839,"The home of top-flight women's football in England! 🤩

Subscribe to our brand-new BWSL YouTube Channel! 📺 #BarclaysWSL",57638,https://pbs.twimg.com/profile_images/1605171595160555521/NKG9mgxv_normal.jpg,587,false,0,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""duration"":35093,""video_url"":""https://video.twimg.com/amplify_video/1868301789432320000/vid/avc1/1280x720/X1UIi1a4FxE-Zs0u.mp4?tag=16""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868302304966762777,nyp███,New███rk ███t,Quentin Tarantino compares ‘Yellowstone’ to ‘a soap opera’ with no ‘payoff’,2024-12-15 14:29:15+00:00,"[""https://pbs.twimg.com/media/Ge2LC5pX0AA5O3t.jpg""]",https://x.com/nypost/status/1868302304966762777,,54,7,181,40073,https://trib.al/GjndqyE,,3313888,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg,10308,false,3,7,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
1868302410361471403,CPFC,Cry███l P███ce ██████,"BIG TREVOH CHALOBAH!

#CPFC // #BHACRY",2024-12-15 14:29:40+00:00,"[""https://pbs.twimg.com/media/Ge2K78oW0AAZwGu.jpg""]",https://x.com/CPFC/status/1868302410361471403,,28,74,608,81223,,"[""CPFC"",""BHACRY""]",1480964,The Pride of South London.,103753,https://pbs.twimg.com/profile_images/1857393032883994624/qN-MGWEH_normal.jpg,552,false,27,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
